dt,x,y,position,velocity,acceleration,jerk,heading
0.01,3.999992,11.5,0.00005,0.01,1,100,0
0.01,4.000252,11.5,0.00031,0.026037,1.603746,60.374634,0.000048
0.01,4.000884,11.5,0.000943,0.063228,3.719038,211.529157,0.00017
0.01,4.002008,11.5,0.002067,0.112415,4.918747,119.970874,0.000386
0.01,4.003765,11.500001,0.003824,0.175675,6.325979,140.723208,0.000724
0.01,4.006295,11.500004,0.006354,0.253028,7.735323,140.934402,0.001211
0.01,4.009741,11.500009,0.009799,0.344506,9.147786,141.246335,0.001874
0.01,4.014242,11.50002,0.0143,0.450152,10.564623,141.683679,0.002742
0.01,4.019942,11.500038,0.020001,0.570025,11.987263,142.264048,0.003842
0.01,4.026984,11.50007,0.027043,0.704199,13.417383,143.011951,0.005203
0.01,4.035512,11.500122,0.03557,0.852767,14.85685,143.946683,0.006855
0.01,4.04567,11.500201,0.045729,1.015845,16.307773,145.092324,0.008827
0.01,4.057605,11.50032,0.057664,1.19357,17.772492,146.471933,0.011151
0.01,4.071394,11.500493,0.071455,1.379029,18.54586,77.336725,0.013845
0.01,4.087045,11.500733,0.087108,1.565278,18.624923,7.906376,0.016913
0.01,4.104566,11.50106,0.104632,1.752426,18.714842,8.99192,0.020363
0.01,4.123967,11.501492,0.124038,1.940583,18.815712,10.086994,0.0242
0.01,4.145259,11.502053,0.145336,2.12986,18.927613,11.190018,0.028432
0.01,4.168451,11.502766,0.16854,2.320366,19.050611,12.299814,0.033068
0.01,4.193557,11.50366,0.193662,2.512213,19.184741,13.413055,0.038116
0.01,4.22059,11.504765,0.220717,2.705513,19.330007,14.526606,0.043586
0.01,4.249562,11.506114,0.249721,2.900377,19.486359,15.635159,0.049489
0.01,4.280489,11.507744,0.28069,3.096914,19.653692,16.733299,0.055835
0.01,4.313383,11.509695,0.313642,3.295232,19.831792,17.810042,0.062637
0.01,4.348261,11.512009,0.348597,3.495435,20.020366,18.857348,0.069906
0.01,4.385136,11.514735,0.385573,3.697625,20.218983,19.861733,0.077657
0.01,4.424025,11.517922,0.424592,3.901895,20.427036,20.80529,0.085903
0.01,4.464941,11.521626,0.465675,4.108333,20.643751,21.671462,0.094659
0.01,4.507899,11.525905,0.508845,4.317014,20.868106,22.435502,0.103939
0.01,4.552911,11.530824,0.554125,4.528002,21.09882,23.0714,0.113759
0.01,4.599989,11.53645,0.601539,4.741345,21.334287,23.546749,0.124135
0.01,4.649144,11.542856,0.65111,4.95707,21.572538,23.82505,0.135082
0.01,4.700383,11.550121,0.702861,5.175182,21.811181,23.864333,0.146617
0.01,4.753712,11.558327,0.756818,5.395656,22.047344,23.61633,0.158755
0.01,4.809132,11.567562,0.813002,5.618432,22.277626,23.028156,0.171511
0.01,4.866641,11.57792,0.871436,5.843412,22.498028,22.040221,0.184901
0.01,4.926231,11.589498,0.932141,6.070451,22.703914,20.58857,0.198938
0.01,4.987889,11.6024,0.995134,6.299351,22.889955,18.60415,0.213634
0.01,5.051595,11.616734,1.060433,6.529852,23.050127,16.017163,0.229
0.01,5.117322,11.63261,1.128049,6.761629,23.177664,12.753731,0.245045
0.01,5.185031,11.650144,1.197992,6.99428,23.265126,8.746184,0.261774
0.01,5.254677,11.669454,1.270265,7.227324,23.30442,3.929424,0.27919
0.01,5.326201,11.690661,1.344867,7.460194,23.286928,-1.749245,0.297292
0.01,5.399534,11.713883,1.42179,7.69223,23.203653,-8.32744,0.316074
0.01,5.474594,11.73924,1.501016,7.922685,23.045456,-15.8197,0.335526
0.01,5.551282,11.766849,1.582524,8.150718,22.803321,-24.213584,0.355632
0.01,5.629489,11.796823,1.666278,8.375405,22.468728,-33.459259,0.376369
0.01,5.709089,11.829267,1.752235,8.595746,22.034054,-43.467356,0.397708
0.01,5.78994,11.864279,1.840342,8.810676,21.493035,-54.10191,0.419614
0.01,5.871889,11.901945,1.930533,9.019089,20.841251,-65.17844,0.442042
0.01,5.954697,11.942302,2.022652,9.211891,19.280267,-156.098355,0.464923
0.01,6.038047,11.98533,2.116452,9.380081,16.818993,-246.127464,0.488158
0.01,6.121622,12.030977,2.211681,9.522813,14.273216,-254.577647,0.511645
0.01,6.205108,12.079164,2.308075,9.639473,11.666008,-260.72085,0.535277
0.01,6.288202,12.129782,2.405372,9.729712,9.023862,-264.21459,0.558943
0.01,6.370613,12.182693,2.503307,9.793467,6.375515,-264.834725,0.582534
0.01,6.452069,12.237737,2.601617,9.830973,3.750554,-262.496054,0.605942
0.01,6.532318,12.294728,2.700044,9.842752,1.177967,-257.258679,0.629062
0.01,6.611134,12.353467,2.79834,9.8296,-1.315261,-249.322849,0.651794
0.01,6.688316,12.413735,2.896266,9.792546,-3.705367,-239.010631,0.674046
0.01,6.763694,12.475306,2.993594,9.732819,-5.972741,-226.737338,0.695732
0.01,6.837122,12.537948,3.090112,9.651793,-8.102521,-212.978061,0.716779
0.01,6.908484,12.601426,3.185621,9.550945,-10.084837,-198.231598,0.73712
0.01,6.977744,12.665556,3.280012,9.439015,-11.193028,-110.81907,0.756714
0.01,7.044932,12.730209,3.373255,9.324304,-11.471094,-27.806566,0.775544
0.01,7.11009,12.795265,3.46533,9.20758,-11.672372,-20.127863,0.793595
0.01,7.173269,12.860613,3.556226,9.089541,-11.803963,-13.159013,0.810859
0.01,7.234526,12.926151,3.645934,8.970806,-11.873433,-6.947079,0.827332
0.01,7.293924,12.991783,3.734453,8.851921,-11.888533,-1.509947,0.843012
0.01,7.351529,13.057424,3.821787,8.733351,-11.856947,3.158626,0.857902
0.01,7.407413,13.122996,3.907941,8.61549,-11.786106,7.084029,0.872005
0.01,7.461646,13.188429,3.992928,8.49866,-11.683051,10.30557,0.88533
0.01,7.514302,13.253659,4.076759,8.383117,-11.554326,12.872458,0.897885
0.01,7.565455,13.318629,4.15945,8.269057,-11.405928,14.839795,0.909679
0.01,7.615177,13.383288,4.241016,8.156625,-11.243274,16.265413,0.920723
0.01,7.663541,13.447589,4.321475,8.045913,-11.071199,17.207519,0.931029
0.01,7.710616,13.511491,4.400845,7.936973,-10.893969,17.722934,0.94061
0.01,7.756473,13.574956,4.479143,7.82982,-10.715317,17.865219,0.949475
0.01,7.801178,13.637949,4.556387,7.724435,-10.53847,17.684706,0.957638
0.01,7.844796,13.70044,4.632595,7.620773,-10.366201,17.226894,0.96511
0.01,7.887389,13.7624,4.707783,7.518764,-10.200868,16.533272,0.971902
0.01,7.929018,13.823802,4.781966,7.41832,-10.044464,15.640434,0.978024
0.01,7.969739,13.884621,4.855159,7.319333,-9.898656,14.580841,0.983486
0.01,8.009608,13.944835,4.927376,7.221685,-9.764828,13.382761,0.988298
0.01,8.048678,14.004421,4.998629,7.125244,-9.644122,12.07065,0.992466
0.01,8.086998,14.063357,5.068927,7.029869,-9.537464,10.665748,0.995999
0.01,8.124617,14.121622,5.138281,6.935413,-9.445603,9.186071,0.998901
0.01,8.161577,14.179197,5.206699,6.841722,-9.36913,7.647295,1.001179
0.01,8.197923,14.23606,5.274185,6.748637,-9.308503,6.062759,1.002837
0.01,8.233695,14.29219,5.340745,6.655996,-9.264061,4.444151,1.003877
0.01,8.268929,14.347568,5.406381,6.563636,-9.236044,2.801751,1.004301
0.01,8.303662,14.402171,5.471095,6.47139,-9.224596,1.144833,1.004111
0.01,8.337927,14.455978,5.534886,6.379092,-9.229775,-0.517911,1.003304
0.01,8.371753,14.508968,5.597752,6.286576,-9.251555,-2.178062,1.001882
0.01,8.40517,14.561116,5.659689,6.193678,-9.289826,-3.827083,0.99984
0.01,8.438203,14.6124,5.720691,6.100234,-9.344386,-5.455958,0.997174
0.01,8.470877,14.662796,5.780752,6.006085,-9.414934,-7.054818,0.993882
0.01,8.503213,14.712278,5.839863,5.911074,-9.50106,-8.6126,0.989956
0.01,8.53523,14.760821,5.898013,5.815052,-9.602226,-10.116567,0.985389
