0.000050, 0.010000, 10
0.000149, 0.009939, 10
0.000375, 0.022547, 10
0.000776, 0.040069, 10
0.001401, 0.062570, 10
0.002301, 0.090021, 10
0.003525, 0.122377, 10
0.005121, 0.159575, 10
0.007136, 0.201533, 10
0.009618, 0.248144, 10
0.012610, 0.299275, 10
0.016158, 0.354763, 10
0.020302, 0.414413, 10
0.025058, 0.475559, 10
0.030414, 0.535582, 10
0.036357, 0.594329, 10
0.042873, 0.651647, 10
0.049947, 0.707383, 10
0.057561, 0.761385, 10
0.065696, 0.813503, 10
0.074332, 0.863590, 10
0.083447, 0.911501, 10
0.093018, 0.957099, 10
0.103021, 1.000256, 10
0.113429, 1.040853, 10
0.124217, 1.078787, 10
0.135357, 1.113972, 10
0.146820, 1.146349, 10
0.158579, 1.175882, 10
0.170605, 1.202577, 10
0.182870, 1.226476, 10
0.195346, 1.247678, 10
0.208010, 1.266339, 10
0.220837, 1.282684, 10
0.233807, 1.297020, 10
0.246904, 1.309746, 10
0.260118, 1.321359, 10
0.273443, 1.332470, 10
0.286881, 1.343808, 10
0.300443, 1.356225, 10
0.314150, 1.370703, 10
0.328033, 1.388345, 10
0.342137, 1.410372, 10
0.356518, 1.438106, 10
0.371248, 1.472949, 10
0.386411, 1.516349, 10
0.402109, 1.569771, 10
0.418455, 1.634647, 10
0.435579, 1.712328, 10
0.453619, 1.804042, 10
0.472711, 1.909155, 10
0.492975, 2.026453, 10
0.514533, 2.155790, 10
0.537499, 2.296556, 10
0.561976, 2.447709, 10
0.588054, 2.607822, 10
0.615805, 2.775155, 10
0.645283, 2.947737, 10
0.676517, 3.123453, 10
0.709518, 3.300123, 10
0.744274, 3.475583, 10
0.780752, 3.647747, 10
0.818898, 3.814650, 10
0.858674, 3.977611, 10
0.900062, 4.138742, 10
0.943037, 4.297561, 10
0.987575, 4.453718, 10
1.033644, 4.606982, 10
1.081217, 4.757225, 10
1.130261, 4.904406, 10
1.180746, 5.048560, 10
1.232644, 5.189780, 10
1.285926, 5.328213, 10
1.340567, 5.464047, 10
1.396542, 5.597501, 10
1.453830, 5.728824, 10
1.512413, 5.858283, 10
1.572274, 5.986163, 10
1.633402, 6.112760, 10
1.695786, 6.238379, 10
1.759419, 6.363334, 10
1.824299, 6.487938, 10
1.890424, 6.612512, 10
1.957797, 6.737373, 10
2.026426, 6.862837, 10
2.096318, 6.989218, 10
2.167486, 7.116822, 10
2.239946, 7.245948, 10
2.313715, 7.376884, 10
2.388814, 7.509899, 10
2.465266, 7.645247, 10
2.543097, 7.783153, 10
2.622336, 7.923811, 10
2.703009, 8.067377, 10
2.785905, 8.289581, 10
2.869611, 8.370589, 10
2.953574, 8.396311, 10
3.037789, 8.421486, 10
3.122249, 8.446033, 10
3.206948, 8.469872, 10
3.291877, 8.492920, 10
3.377028, 8.515093, 10
3.462391, 8.536306, 10
3.547956, 8.556476, 10
3.633711, 8.575517, 10
3.719645, 8.593349, 10
3.805744, 8.609891, 10
3.891994, 8.625064, 10
3.978382, 8.638796, 10
4.064892, 8.651017, 10
4.151509, 8.661661, 10
4.238216, 8.670670, 10
4.324996, 8.677991, 10
4.411831, 8.683578, 10
4.498705, 8.687393, 10
4.585599, 8.689406, 10
4.672495, 8.689594, 10
4.759375, 8.687945, 10
4.846219, 8.684452, 10
4.933011, 8.679121, 10
5.019730, 8.671964, 10
5.106360, 8.663002, 10
5.192883, 8.652265, 10
