dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.000004,18.500000,0.000050,0.010000,1.000000,100.000000,6.283183
0.010000,3.000147,18.500000,0.000193,0.014301,0.430066,-56.993427,0.000019
0.010000,3.000525,18.500000,0.000571,0.037793,2.349205,191.913924,0.000067
0.010000,3.001197,18.500000,0.001243,0.067189,2.939612,59.040659,0.000152
0.010000,3.002247,18.500000,0.002293,0.104987,3.779830,84.021836,0.000286
0.010000,3.003759,18.500001,0.003805,0.151191,4.620416,84.058596,0.000478
0.010000,3.005817,18.500002,0.005863,0.205807,5.461550,84.113399,0.000739
0.010000,3.008505,18.500005,0.008551,0.268841,6.303448,84.189795,0.001080
0.010000,3.011908,18.500009,0.011954,0.340305,7.146364,84.291587,0.001511
0.010000,3.016110,18.500016,0.016156,0.420211,7.990589,84.422496,0.002043
0.010000,3.021154,18.500028,0.021200,0.504372,8.416089,42.550064,0.002681
0.010000,3.027040,18.500046,0.027086,0.588598,8.422596,0.650664,0.003423
0.010000,3.033769,18.500072,0.033815,0.672900,8.430211,0.761557,0.004271
0.010000,3.041342,18.500108,0.041388,0.757289,8.438948,0.873623,0.005222
0.010000,3.049759,18.500157,0.049806,0.841777,8.448817,0.986892,0.006277
0.010000,3.059023,18.500220,0.059069,0.926376,8.459833,1.101596,0.007434
0.010000,3.069133,18.500302,0.069180,1.011096,8.472011,1.217792,0.008694
0.010000,3.080092,18.500404,0.080140,1.095949,8.485367,1.335664,0.010054
0.010000,3.091901,18.500532,0.091949,1.180949,8.499919,1.455229,0.011514
0.010000,3.104561,18.500687,0.104610,1.266106,8.515686,1.576683,0.013074
0.010000,3.118074,18.500875,0.118125,1.351432,8.532687,1.700075,0.014731
0.010000,3.132442,18.501100,0.132494,1.436942,8.550941,1.825421,0.016485
0.010000,3.147666,18.501365,0.147721,1.522647,8.570470,1.952894,0.018334
0.010000,3.163749,18.501675,0.163806,1.608559,8.591295,2.082441,0.020277
0.010000,3.180692,18.502036,0.180753,1.694694,8.613436,2.214176,0.022312
0.010000,3.198498,18.502452,0.198564,1.781063,8.636917,2.348048,0.024438
0.010000,3.217168,18.502929,0.217241,1.867681,8.661758,2.484123,0.026654
0.010000,3.236706,18.503473,0.236786,1.954560,8.687982,2.622354,0.028957
0.010000,3.257114,18.504088,0.257203,2.041717,8.715609,2.762712,0.031345
0.010000,3.278395,18.504782,0.278495,2.129163,8.744661,2.905201,0.033817
0.010000,3.300550,18.505560,0.300664,2.216915,8.775158,3.049674,0.036371
0.010000,3.323584,18.506428,0.323714,2.304986,8.807119,3.196159,0.039005
0.010000,3.347498,18.507394,0.347648,2.393392,8.840564,3.344478,0.041715
0.010000,3.372296,18.508464,0.372469,2.482147,8.875510,3.494570,0.044501
0.010000,3.397982,18.509645,0.398182,2.571266,8.911973,3.646302,0.047359
0.010000,3.424558,18.510943,0.424790,2.660766,8.949968,3.799506,0.050288
0.010000,3.452028,18.512367,0.452296,2.750661,8.989508,3.954084,0.053283
0.010000,3.480395,18.513924,0.480706,2.840967,9.030606,4.109790,0.056343
0.010000,3.509663,18.515620,0.510023,2.931700,9.073272,4.266522,0.059465
0.010000,3.539835,18.517465,0.540252,3.022875,9.117512,4.424019,0.062646
0.010000,3.570916,18.519465,0.571397,3.114508,9.163333,4.582110,0.065883
0.010000,3.602909,18.521629,0.603463,3.206616,9.210739,4.740581,0.069172
0.010000,3.635818,18.523964,0.636455,3.299213,9.259730,4.899177,0.072511
0.010000,3.669648,18.526479,0.670378,3.392316,9.310307,5.057690,0.075895
0.010000,3.704402,18.529182,0.705238,3.485941,9.362466,5.215896,0.079322
0.010000,3.740086,18.532081,0.741039,3.580103,9.416202,5.373528,0.082788
0.010000,3.776703,18.535184,0.777787,3.674818,9.471505,5.530361,0.086289
0.010000,3.814258,18.538500,0.815488,3.770101,9.528367,5.686163,0.089822
0.010000,3.852755,18.542036,0.854148,3.865969,9.586774,5.840683,0.093382
0.010000,3.892200,18.545802,0.893772,3.962436,9.646711,5.993711,0.096966
0.010000,3.932598,18.549805,0.934367,4.059518,9.708161,6.145016,0.100569
0.010000,3.973952,18.554054,0.975939,4.157229,9.771105,6.294391,0.104188
0.010000,4.016269,18.558557,1.018495,4.255584,9.835521,6.441649,0.107817
0.010000,4.059554,18.563322,1.062041,4.354598,9.901387,6.586598,0.111453
0.010000,4.103811,18.568357,1.106584,4.454285,9.968678,6.729083,0.115091
0.010000,4.149047,18.573670,1.152131,4.554659,10.037368,6.868971,0.118727
0.010000,4.195266,18.579269,1.198688,4.655733,10.107429,7.006137,0.122355
