dt,x,y,position,velocity,acceleration,jerk,heading
0.01,4.999987,12.3,0.000049,0.009848,0.984848,98.484848,0
0.01,5.000235,12.3,0.000297,0.024746,1.489784,50.493593,0.000046
0.01,5.000861,12.3,0.000922,0.062577,3.783078,229.329378,0.000167
0.01,5.001973,12.3,0.002035,0.111255,4.86778,108.470184,0.000384
0.01,5.003712,12.300001,0.003774,0.173853,6.259813,139.203274,0.000722
0.01,5.006216,12.300004,0.006277,0.250385,7.653231,139.341846,0.00121
0.01,5.009624,12.300009,0.009686,0.340872,9.048698,139.546721,0.001873
0.01,5.014078,12.300019,0.01414,0.445343,10.447017,139.831839,0.002741
0.01,5.019716,12.300038,0.019778,0.563834,11.849123,140.210642,0.003841
0.01,5.02668,12.300069,0.026742,0.696394,13.256064,140.694115,0.005201
0.01,5.035111,12.30012,0.035173,0.843085,14.669014,141.29495,0.006849
0.01,5.04515,12.300199,0.045212,1.003977,16.089262,142.024783,0.008815
0.01,5.056941,12.300316,0.057004,1.179159,17.5182,142.893816,0.011128
0.01,5.070627,12.300487,0.070691,1.368732,18.957303,143.910347,0.013819
0.01,5.086354,12.300729,0.08642,1.572814,20.408135,145.083172,0.016918
0.01,5.104196,12.301062,0.104265,1.784534,21.172069,76.393405,0.020444
0.01,5.124161,12.30151,0.124235,1.996995,21.246067,7.399788,0.024401
0.01,5.146256,12.302098,0.146338,2.210273,21.327821,8.175369,0.028795
0.01,5.170488,12.302854,0.170582,2.424442,21.416919,8.909868,0.033632
0.01,5.196867,12.303811,0.196978,2.639571,21.5129,9.598051,0.038919
0.01,5.225399,12.305004,0.225535,2.855723,21.615181,10.228069,0.044662
0.01,5.256093,12.306472,0.256264,3.072954,21.723066,10.788508,0.050868
0.01,5.288958,12.308255,0.289178,3.291311,21.835752,11.268633,0.057545
0.01,5.324001,12.310399,0.324286,3.510834,21.952256,11.650379,0.0647
0.01,5.361229,12.312954,0.361601,3.731548,22.071461,11.920556,0.072343
0.01,5.400648,12.315972,0.401136,3.953469,22.192038,12.05763,0.080479
0.01,5.442264,12.319509,0.442902,4.176593,22.312463,12.042562,0.089119
0.01,5.48608,12.323626,0.486911,4.400903,22.430973,11.850943,0.098269
0.01,5.532098,12.328388,0.533175,4.626359,22.54555,11.457697,0.107937
0.01,5.580317,12.333861,0.581704,4.852898,22.653914,10.836414,0.118131
0.01,5.630735,12.340119,0.632508,5.080433,22.753484,9.956972,0.128857
0.01,5.683344,12.347237,0.685596,5.308846,22.841373,8.788908,0.14012
0.01,5.738134,12.355295,0.740976,5.53799,22.914391,7.301817,0.151927
0.01,5.795092,12.364376,0.798653,5.76768,22.969022,5.463099,0.16428
0.01,5.854197,12.374566,0.85863,5.997695,23.001448,3.242612,0.177181
0.01,5.915424,12.385954,0.920908,6.227771,23.007574,0.612656,0.190632
0.01,5.978744,12.398633,0.985484,6.457601,22.983045,-2.452898,0.20463
0.01,6.044116,12.412697,1.052352,6.686834,22.923321,-5.972467,0.219171
0.01,6.111498,12.42824,1.121503,6.915072,22.823738,-9.958288,0.23425
0.01,6.180834,12.445358,1.192921,7.141868,22.679599,-14.413936,0.249855
0.01,6.252065,12.464148,1.266589,7.366731,22.486309,-19.328997,0.265975
0.01,6.325119,12.484704,1.34248,7.589126,22.239488,-24.682062,0.282592
0.01,6.399918,12.507118,1.420565,7.808477,21.935146,-30.434224,0.299687
0.01,6.476373,12.531479,1.500807,8.024176,21.569857,-36.528854,0.317235
0.01,6.554316,12.557847,1.583089,8.22827,20.409389,-116.046869,0.335192
0.01,6.633506,12.586247,1.667218,8.412856,18.458669,-195.071983,0.353493
0.01,6.713697,12.616687,1.752992,8.577441,16.458481,-200.018795,0.372071
0.01,6.794644,12.649157,1.840209,8.721625,14.418343,-204.013771,0.390855
0.01,6.876102,12.683628,1.92866,8.84512,12.34952,-206.882342,0.409773
0.01,6.957829,12.720054,2.018137,8.947766,10.264675,-208.484454,0.428751
0.01,7.039591,12.758372,2.108433,9.029541,8.177439,-208.723641,0.447717
0.01,7.121161,12.798499,2.199338,9.09056,6.101908,-207.553058,0.466597
0.01,7.202322,12.840338,2.290649,9.131081,4.052128,-204.977977,0.48532
0.01,7.28287,12.883778,2.382164,9.151497,2.041569,-201.055977,0.503818
0.01,7.362615,12.928693,2.473687,9.152323,0.082656,-195.891297,0.522026
0.01,7.44138,12.974947,2.565029,9.134187,-1.813642,-189.629777,0.539884
0.01,7.519005,13.022394,2.656007,9.097806,-3.638118,-182.44753,0.557335
0.01,7.595348,13.070883,2.746447,9.043971,-5.383531,-174.541387,0.574328
0.01,7.67028,13.120255,2.836182,8.973524,-7.044704,-166.117277,0.590819
0.01,7.743744,13.170389,2.925123,8.894046,-7.947779,-90.307504,0.60678
0.01,7.815749,13.221201,3.013251,8.81282,-8.122561,-17.478224,0.622199
0.01,7.886309,13.272611,3.100553,8.73022,-8.26004,-13.74785,0.637068
0.01,7.955442,13.324543,3.187019,8.64659,-8.362981,-10.294145,0.651379
0.01,8.023173,13.376924,3.272641,8.562246,-8.434353,-7.137154,0.665128
0.01,8.089529,13.429684,3.357416,8.477474,-8.477235,-4.288185,0.678311
0.01,8.15454,13.482759,3.441341,8.392527,-8.494745,-1.75098,0.690928
0.01,8.218241,13.536087,3.524418,8.307627,-8.489971,0.477359,0.70298
0.01,8.280667,13.58961,3.606647,8.222968,-8.465924,2.404654,0.714466
0.01,8.341857,13.643273,3.688035,8.138713,-8.425493,4.043187,0.725391
0.01,8.401847,13.697026,3.768585,8.054999,-8.371412,5.408047,0.735758
0.01,8.46068,13.750821,3.848304,7.971936,-8.306245,6.516704,0.745571
0.01,8.518394,13.804614,3.9272,7.889612,-8.232368,7.387657,0.754836
0.01,8.575031,13.858362,4.005281,7.808093,-8.151964,8.040431,0.763556
0.01,8.630632,13.912027,4.082555,7.727423,-8.067021,8.494269,0.771739
0.01,8.685236,13.965571,4.159031,7.647629,-7.979338,8.768322,0.77939
0.01,8.738883,14.018961,4.234719,7.568724,-7.890528,8.881047,0.786515
0.01,8.791614,14.072164,4.309626,7.490704,-7.802029,8.849856,0.79312
0.01,8.843466,14.125149,4.383761,7.413552,-7.715117,8.691198,0.799211
0.01,8.894478,14.177887,4.457134,7.337243,-7.630914,8.420314,0.804792
0.01,8.944686,14.230351,4.529751,7.261739,-7.550402,8.05125,0.809871
0.01,8.994126,14.282515,4.601621,7.186995,-7.474433,7.596835,0.814451
0.01,9.042832,14.334352,4.672751,7.112958,-7.403746,7.06871,0.818537
0.01,9.090838,14.385839,4.743146,7.039568,-7.338972,6.47742,0.822134
0.01,9.138177,14.436953,4.812814,6.966761,-7.280647,5.832463,0.825246
0.01,9.184878,14.487671,4.881759,6.894469,-7.229223,5.142393,0.827876
0.01,9.230973,14.537971,4.949985,6.822618,-7.185074,4.414941,0.830027
0.01,9.27649,14.587831,5.017496,6.751133,-7.148503,3.657062,0.831701
0.01,9.321456,14.637229,5.084295,6.679936,-7.119752,2.875126,0.8329
0.01,9.365897,14.686146,5.150385,6.608946,-7.099002,2.074966,0.833627
0.01,9.409838,14.73456,5.215766,6.538082,-7.086382,1.26202,0.833881
0.01,9.453301,14.782449,5.280438,6.467262,-7.081968,0.441447,0.833662
0.01,9.496311,14.829795,5.344402,6.396404,-7.085786,-0.381779,0.832972
0.01,9.538886,14.876576,5.407657,6.325426,-7.097813,-1.202731,0.831808
0.01,9.581047,14.922772,5.470199,6.254247,-7.117977,-2.016459,0.830169
0.01,9.622811,14.968361,5.532027,6.182785,-7.146155,-2.817789,0.828055
0.01,9.664197,15.013324,5.593137,6.110963,-7.182169,-3.601361,0.825461
0.01,9.705219,15.057638,5.653524,6.038705,-7.225782,-4.361296,0.822386
0.01,9.745891,15.101285,5.713183,5.965938,-7.276696,-5.091377,0.818825
0.01,9.786227,15.144241,5.772109,5.892593,-7.334541,-5.784581,0.814776
0.01,9.826239,15.186487,5.830295,5.818604,-7.398875,-6.433314,0.810233
0.01,9.865936,15.228,5.887734,5.743913,-7.469165,-7.029064,0.805193
0.01,9.905328,15.268761,5.944419,5.668465,-7.544789,-7.562402,0.799649
0.01,9.944423,15.308747,6.000341,5.592215,-7.625018,-8.022878,0.793598
0.01,9.983226,15.347938,6.055492,5.515125,-7.709007,-8.398929,0.787032
0.01,10.021738,15.386307,6.109855,5.436326,-7.879844,-17.083689,0.779947
0.01,10.059928,15.423801,6.163374,5.351823,-8.45035,-57.050536,0.772346
0.01,10.097742,15.460346,6.215961,5.25875,-9.307249,-85.689926,0.764236
0.01,10.135126,15.495878,6.267537,5.157612,-10.113773,-80.652439,0.75563
0.01,10.172029,15.530335,6.318027,5.048937,-10.867528,-75.375504,0.746542
0.01,10.208399,15.563666,6.367359,4.933274,-11.566339,-69.881045,0.736992
0.01,10.244185,15.595824,6.415471,4.81119,-12.208353,-64.201434,0.727003
0.01,10.279337,15.62677,6.462304,4.683269,-12.792155,-58.380195,0.716602
0.01,10.313805,15.656473,6.507805,4.5501,-13.316879,-52.472405,0.705818
0.01,10.347543,15.684908,6.551928,4.412277,-13.782318,-46.54389,0.694688
0.01,10.380505,15.712059,6.594632,4.270386,-14.189023,-40.670538,0.683248
0.01,10.412646,15.737914,6.635882,4.125003,-14.538385,-34.936193,0.671542
0.01,10.443924,15.762473,6.675648,3.976676,-14.832691,-29.430586,0.659616
0.01,10.474297,15.785737,6.713908,3.825924,-15.075151,-24.245936,0.64752
0.01,10.503728,15.807716,6.75064,3.673225,-15.269886,-19.473515,0.635305
0.01,10.532184,15.82843,6.785837,3.519666,-15.355971,-8.608506,0.623025
0.01,10.559662,15.847919,6.819524,3.36873,-15.093522,26.244857,0.610723
0.01,10.586177,15.86624,6.851754,3.222968,-14.576279,51.724363,0.598435
0.01,10.611749,15.883448,6.882576,3.08227,-14.069791,50.64876,0.586194
0.01,10.636393,15.8996,6.912041,2.946506,-13.576386,49.340471,0.574032
0.01,10.660126,15.914747,6.940197,2.815523,-13.098259,47.812694,0.561982
0.01,10.682967,15.928941,6.967088,2.689149,-12.637424,46.083482,0.550074
0.01,10.704929,15.942233,6.99276,2.567192,-12.195674,44.175044,0.538339
0.01,10.726031,15.954671,7.017254,2.449447,-11.774546,42.112764,0.526803
0.01,10.746287,15.9663,7.040611,2.335694,-11.375302,39.924436,0.515493
0.01,10.765712,15.977165,7.062868,2.225705,-10.99891,37.639188,0.504435
0.01,10.78432,15.987308,7.084061,2.119244,-10.646043,35.286693,0.493652
0.01,10.802123,15.996768,7.104222,2.016073,-10.317081,32.896251,0.483166
0.01,10.819134,16.005584,7.123381,1.915952,-10.012121,30.496017,0.472998
0.01,10.835364,16.013789,7.141568,1.818642,-9.730996,28.112487,0.463166
0.01,10.850823,16.021418,7.158807,1.723909,-9.473298,25.769806,0.453687
0.01,10.86552,16.028502,7.175122,1.631525,-9.238403,23.489483,0.444577
0.01,10.879464,16.03507,7.190535,1.54127,-9.025501,21.290211,0.43585
0.01,10.89266,16.041149,7.205064,1.452934,-8.833626,19.187426,0.427519
0.01,10.905116,16.046765,7.218727,1.366317,-8.66169,17.193608,0.419595
0.01,10.916836,16.051941,7.231539,1.281232,-8.508508,15.318266,0.412089
0.01,10.927826,16.056698,7.243514,1.197504,-8.372829,13.567839,0.40501
0.01,10.938088,16.061058,7.254664,1.11497,-8.253369,11.946045,0.398365
0.01,10.947626,16.065037,7.264999,1.033482,-8.148826,10.454323,0.392162
0.01,10.956442,16.068654,7.274528,0.952903,-8.05791,9.091563,0.386406
0.01,10.964538,16.071923,7.283259,0.873109,-7.979359,7.855059,0.381104
0.01,10.971915,16.074858,7.291199,0.793989,-7.91196,6.739911,0.376259
0.01,10.978575,16.077472,7.298353,0.715444,-7.854559,5.740168,0.371875
0.01,10.984518,16.079777,7.304727,0.637383,-7.806074,4.848423,0.367955
0.01,10.989749,16.081783,7.31033,0.560253,-7.712967,9.310758,0.364499
0.01,10.994297,16.08351,7.315195,0.486536,-7.371782,34.118499,0.361491
0.01,10.99821,16.084984,7.319377,0.418184,-6.835208,53.657364,0.3589
0.01,11.001537,16.086228,7.322928,0.355131,-6.305266,52.99424,0.356695
0.01,11.004324,16.087264,7.325902,0.297325,-5.780606,52.465926,0.354847
0.01,11.006619,16.088112,7.328349,0.244724,-5.260128,52.047813,0.353324
0.01,11.008471,16.088794,7.330322,0.197294,-4.742927,51.720102,0.352094
0.01,11.009926,16.089328,7.331872,0.155012,-4.228268,51.465892,0.351128
0.01,11.011033,16.089733,7.33305,0.117856,-3.71555,51.271889,0.350393
0.01,11.011839,16.090027,7.333909,0.085813,-3.204281,51.126873,0.349857
0.01,11.012392,16.090229,7.334497,0.058873,-2.694065,51.021568,0.34949
0.01,11.01274,16.090355,7.334868,0.037027,-2.18458,50.948484,0.349259
0.01,11.01293,16.090425,7.33507,0.020271,-1.675573,50.900695,0.349132
0.01,11.013011,16.090454,7.335156,0.008603,-1.166849,50.872439,0.349078
0.01,11.01303,16.090461,7.335176,0.00202,-0.658264,50.858505,0.349066
0.01,11.01303,16.090461,7.335176,0,-0.201997,45.626704,0.349066
