dt,x,y,position,velocity,acceleration,jerk,heading
0.01,5.000016,15.4,0.00005,0.01,1,100,0
0.01,5.000091,15.4,0.000125,0.007524,-0.247586,-124.758609,0.000049
0.01,5.000339,15.4,0.000373,0.024789,1.726462,197.404788,0.000184
0.01,5.000779,15.4,0.000814,0.044063,1.927426,20.096412,0.000424
0.01,5.001468,15.400001,0.001502,0.068833,2.477039,54.961328,0.000798
0.01,5.002459,15.400002,0.002493,0.099088,3.025449,54.840963,0.001338
0.01,5.003807,15.400004,0.003841,0.134809,3.572075,54.662663,0.002072
0.01,5.005566,15.400008,0.005601,0.175971,4.116231,54.415542,0.003032
0.01,5.007792,15.400017,0.007826,0.222542,4.657126,54.089476,0.004249
0.01,5.010537,15.40003,0.010571,0.274481,5.193875,53.674895,0.005752
0.01,5.013827,15.400052,0.013861,0.328996,5.45152,25.764565,0.007559
0.01,5.017659,15.400085,0.017694,0.383307,5.431057,-2.046361,0.00967
0.01,5.022033,15.400133,0.022068,0.437381,5.407454,-2.360221,0.012088
0.01,5.026944,15.400199,0.02698,0.49119,5.380847,-2.660768,0.014813
0.01,5.032391,15.400288,0.032427,0.544704,5.351391,-2.945562,0.017848
0.01,5.038369,15.400404,0.038406,0.597896,5.319271,-3.212031,0.021196
0.01,5.044874,15.400554,0.044913,0.650743,5.284696,-3.457472,0.024857
0.01,5.051904,15.400743,0.051945,0.703222,5.247914,-3.678222,0.028836
0.01,5.059454,15.400977,0.059499,0.755314,5.2092,-3.871423,0.033134
0.01,5.067518,15.401263,0.067569,0.807003,5.168869,-4.03307,0.037754
0.01,5.076094,15.401608,0.076151,0.858276,5.127277,-4.159157,0.042699
0.01,5.085176,15.40202,0.085243,0.909124,5.084825,-4.245203,0.047971
0.01,5.094759,15.402507,0.094838,0.959544,5.041958,-4.286714,0.053574
0.01,5.104838,15.403078,0.104933,1.009535,4.999172,-4.278602,0.059511
0.01,5.115409,15.403741,0.115524,1.059106,4.957025,-4.214725,0.065783
0.01,5.126465,15.404506,0.126607,1.108267,4.91612,-4.090534,0.072395
0.01,5.138002,15.405383,0.138177,1.157038,4.877132,-3.898791,0.079348
0.01,5.150015,15.406382,0.150232,1.205446,4.840794,-3.633735,0.086645
0.01,5.162499,15.407514,0.162767,1.253525,4.807909,-3.288527,0.094288
0.01,5.175449,15.408791,0.17578,1.301319,4.779344,-2.856502,0.102279
0.01,5.188862,15.410224,0.189269,1.348879,4.756037,-2.330703,0.11062
0.01,5.202732,15.411826,0.203232,1.396269,4.738991,-1.704568,0.119311
0.01,5.217058,15.413609,0.217667,1.443562,4.729281,-0.971074,0.128354
0.01,5.231834,15.415586,0.232576,1.490842,4.728039,-0.124155,0.137749
0.01,5.24706,15.417773,0.247958,1.538207,4.736457,0.841777,0.147494
0.01,5.262734,15.420182,0.263816,1.585765,4.755781,1.93238,0.157589
0.01,5.278854,15.42283,0.280152,1.633637,4.78729,3.150893,0.168031
0.01,5.295421,15.425733,0.296972,1.68196,4.832301,4.501153,0.178818
0.01,5.312437,15.428906,0.31428,1.730882,4.892138,5.983669,0.189945
0.01,5.329903,15.432368,0.332086,1.780563,4.968124,7.598608,0.201408
0.01,5.347822,15.436137,0.350398,1.831179,5.061555,9.343096,0.2132
0.01,5.366201,15.440232,0.369227,1.882915,5.173682,11.212695,0.225314
0.01,5.385044,15.444675,0.388587,1.935972,5.305678,13.199591,0.237741
0.01,5.404359,15.449486,0.408492,1.990558,5.458615,15.29374,0.25047
0.01,5.424156,15.454688,0.428961,2.046893,5.633433,17.481806,0.263491
0.01,5.444444,15.460307,0.450013,2.105202,5.830908,19.74744,0.27679
0.01,5.465237,15.466366,0.47167,2.165718,6.051621,22.071361,0.290351
0.01,5.486546,15.472894,0.493957,2.228677,6.29593,24.430844,0.30416
0.01,5.508387,15.479919,0.5169,2.294317,6.563941,26.801111,0.318198
0.01,5.530776,15.487472,0.540529,2.362872,6.855484,29.154343,0.332445
0.01,5.553731,15.495584,0.564875,2.434573,7.170096,31.461147,0.346881
0.01,5.577269,15.504288,0.589971,2.509643,7.507002,33.690664,0.361484
0.01,5.601411,15.513621,0.615854,2.588294,7.865118,35.811598,0.376228
0.01,5.626176,15.523619,0.642561,2.670724,8.243046,37.792743,0.39109
0.01,5.651586,15.53432,0.670133,2.757115,8.639087,39.60409,0.406042
0.01,5.677662,15.545764,0.698609,2.847628,9.051265,41.21783,0.421058
0.01,5.704424,15.557993,0.728033,2.942401,9.477354,42.60892,0.436108
0.01,5.731894,15.57105,0.758448,3.04155,9.914917,43.756255,0.451164
0.01,5.760095,15.584977,0.7899,3.145164,10.361351,44.643471,0.466196
0.01,5.789045,15.599819,0.822433,3.253303,10.813944,45.259292,0.481174
0.01,5.818765,15.61562,0.856093,3.366003,11.269927,45.598242,0.496067
0.01,5.849275,15.632427,0.890926,3.483268,11.726535,45.660809,0.510845
0.01,5.880592,15.650284,0.926977,3.605079,12.181069,45.453472,0.525478
0.01,5.912735,15.669237,0.96429,3.731388,12.630955,44.988603,0.539935
0.01,5.945718,15.689329,1.002912,3.862126,13.073796,44.284006,0.554187
0.01,5.979558,15.710604,1.042884,3.9972,13.50742,43.362423,0.568206
0.01,6.014268,15.733105,1.084249,4.1365,13.929928,42.25081,0.581962
0.01,6.049861,15.756872,1.127048,4.279897,14.339723,40.979537,0.595429
0.01,6.086349,15.781946,1.17132,4.427252,14.735538,39.581436,0.608581
0.01,6.123743,15.808363,1.217104,4.578417,15.116448,38.091057,0.621391
0.01,6.162024,15.836139,1.2644,4.729618,15.1201,0.365143,0.633827
0.01,6.201143,15.865259,1.313168,4.876756,14.713856,-40.624379,0.645848
0.01,6.241048,15.895702,1.36336,5.019153,14.239657,-47.419847,0.65742
0.01,6.281685,15.927438,1.414921,5.15613,13.697732,-54.192516,0.668513
