dt,x,y,position,velocity,acceleration,jerk,heading
0.01,1.639985,11.5,0.00005,0.01,1,100,0
0.01,1.640172,11.5,0.000237,0.018721,0.872133,-12.786735,0.000022
0.01,1.640732,11.5,0.000797,0.055951,3.722947,285.081418,0.000095
0.01,1.641726,11.5,0.001791,0.099469,4.351848,62.890117,0.000225
0.01,1.643281,11.500001,0.003346,0.155424,5.595452,124.360382,0.000428
0.01,1.645519,11.500002,0.005584,0.223817,6.839301,124.384906,0.00072
0.01,1.648565,11.500005,0.00863,0.304652,8.083513,124.42117,0.001118
0.01,1.652545,11.50001,0.01261,0.397934,9.328225,124.471239,0.001637
0.01,1.657581,11.50002,0.017646,0.50367,10.573596,124.537149,0.002295
0.01,1.6638,11.500037,0.023865,0.621868,11.819814,124.621777,0.003108
0.01,1.671325,11.500064,0.03139,0.752539,13.067063,124.724913,0.004091
0.01,1.680282,11.500106,0.040347,0.895695,14.315558,124.849506,0.005263
0.01,1.690796,11.500169,0.050861,1.05135,15.565522,124.996366,0.006638
0.01,1.70299,11.500259,0.063056,1.219521,16.817173,125.165107,0.008235
0.01,1.716992,11.500387,0.077058,1.400229,18.070737,125.356357,0.01007
0.01,1.732864,11.500564,0.092931,1.587268,18.703907,63.317049,0.012152
0.01,1.750607,11.5008,0.110675,1.774429,18.716101,1.219382,0.014481
0.01,1.770221,11.501109,0.130293,1.961722,18.72935,1.324877,0.017059
0.01,1.791709,11.501506,0.151784,2.149158,18.743526,1.417574,0.019887
0.01,1.815071,11.502007,0.175152,2.336742,18.758475,1.494971,0.022965
0.01,1.840308,11.502629,0.200396,2.524483,18.774031,1.55555,0.026295
0.01,1.867422,11.50339,0.22752,2.712383,18.790009,1.597781,0.029878
0.01,1.896411,11.504312,0.256525,2.900445,18.806197,1.618846,0.033714
0.01,1.927278,11.505417,0.287411,3.088668,18.822372,1.617449,0.037805
0.01,1.960023,11.506726,0.320182,3.277051,18.83828,1.59088,0.042152
0.01,1.994644,11.508267,0.354838,3.465588,18.85365,1.53695,0.046756
0.01,2.031143,11.510063,0.39138,3.65427,18.868183,1.453321,0.051618
0.01,2.069517,11.512144,0.429811,3.843085,18.881553,1.336991,0.056739
0.01,2.109766,11.514539,0.470132,4.032019,18.893417,1.186374,0.062119
0.01,2.151888,11.517278,0.512342,4.221053,18.903392,0.997567,0.067759
0.01,2.195879,11.520394,0.556444,4.410164,18.911083,0.769058,0.07366
0.01,2.241737,11.52392,0.602437,4.599325,18.916055,0.497195,0.079823
0.01,2.289457,11.527892,0.650322,4.788503,18.917858,0.180337,0.086246
0.01,2.339034,11.532345,0.700099,4.977663,18.915997,-0.186092,0.09293
0.01,2.390462,11.537318,0.751766,5.166763,18.909979,-0.601842,0.099876
0.01,2.443733,11.54285,0.805324,5.355756,18.899256,-1.072251,0.107081
0.01,2.498839,11.548982,0.86077,5.544588,18.883287,-1.596983,0.114545
0.01,2.555769,11.555754,0.918102,5.733203,18.861483,-2.180338,0.122266
0.01,2.614514,11.563211,0.977317,5.921536,18.833262,-2.822073,0.130243
0.01,2.675058,11.571395,1.038412,6.109516,18.798014,-3.524813,0.138473
0.01,2.737389,11.580351,1.101383,6.297067,18.755132,-4.288246,0.146954
0.01,2.801489,11.590125,1.166224,6.484107,18.703992,-5.11396,0.155682
0.01,2.86734,11.600764,1.232929,6.670547,18.643988,-6.000435,0.164652
0.01,2.934924,11.612313,1.301492,6.856292,18.574516,-6.947176,0.173861
0.01,3.004216,11.624821,1.371905,7.041242,18.494994,-7.952189,0.183303
0.01,3.075194,11.638334,1.444158,7.225291,18.404862,-9.013243,0.192971
0.01,3.147831,11.652901,1.518241,7.408327,18.3036,-10.126172,0.20286
0.01,3.222099,11.668569,1.594143,7.590234,18.190733,-11.286682,0.212962
0.01,3.297966,11.685385,1.671852,7.770893,18.06584,-12.489291,0.223268
0.01,3.375401,11.703395,1.751354,7.950178,17.928565,-13.727586,0.23377
0.01,3.454308,11.722631,1.832571,8.12174,17.156183,-77.238134,0.244448
