0.000050, 0.010000, 10
0.000240, 0.018969, 10
0.000827, 0.058743, 10
0.001871, 0.104435, 10
0.003503, 0.163186, 10
0.005853, 0.235001, 10
0.009052, 0.319887, 10
0.013231, 0.417855, 10
0.018520, 0.528917, 10
0.025051, 0.653091, 10
0.032890, 0.783864, 10
0.042037, 0.914721, 10
0.052493, 1.045674, 10
0.064261, 1.176736, 10
0.077340, 1.307919, 10
0.091732, 1.439235, 10
0.107439, 1.570693, 10
0.124462, 1.702305, 10
0.142803, 1.834078, 10
0.162463, 1.966022, 10
0.183445, 2.098144, 10
0.205749, 2.230448, 10
0.229379, 2.362940, 10
0.254335, 2.495624, 10
0.280620, 2.628500, 10
0.308236, 2.761568, 10
0.337184, 2.894827, 10
0.367467, 3.028273, 10
0.399086, 3.161898, 10
0.432043, 3.295696, 10
0.466339, 3.429655, 10
0.501977, 3.563761, 10
0.538957, 3.697998, 10
0.577280, 3.832346, 10
0.616948, 3.966783, 10
0.657961, 4.101281, 10
0.700319, 4.235812, 10
0.744022, 4.370341, 10
0.789071, 4.504831, 10
0.835463, 4.639240, 10
0.883198, 4.773523, 10
0.932275, 4.907629, 10
0.982690, 5.041504, 10
1.034440, 5.175088, 10
1.087524, 5.308318, 10
1.141935, 5.441127, 10
1.197669, 5.573441, 10
1.254721, 5.705185, 10
1.313084, 5.836278, 10
1.372750, 5.966636, 10
1.433712, 6.096170, 10
1.495960, 6.224790, 10
1.559484, 6.352402, 10
1.624273, 6.478910, 10
1.690315, 6.604217, 10
1.757597, 6.728224, 10
1.826106, 6.850832, 10
1.895825, 6.971942, 10
1.966740, 7.091458, 10
2.038833, 7.209284, 10
2.112086, 7.325327, 10
2.186481, 7.439500, 10
2.261998, 7.551717, 10
2.338617, 7.661899, 10
2.416317, 7.769974, 10
2.495076, 7.875875, 10
2.574871, 7.979545, 10
2.655680, 8.080931, 10
2.737480, 8.179993, 10
2.820247, 8.276696, 10
2.903894, 8.364687, 10
2.988272, 8.437756, 10
3.073233, 8.496121, 10
3.158633, 8.540027, 10
3.244330, 8.569739, 10
3.330186, 8.585544, 10
3.416063, 8.587740, 10
3.501830, 8.576639, 10
3.587355, 8.552556, 10
3.672513, 8.515813, 10
3.757241, 8.472767, 10
3.841537, 8.429617, 10
3.925402, 8.386428, 10
4.008834, 8.343260, 10
4.091836, 8.300165, 10
4.174408, 8.257193, 10
4.256552, 8.214385, 10
4.338269, 8.171779, 10
4.419563, 8.129407, 10
4.500436, 8.087297, 10
4.580891, 8.045473, 10
4.660931, 8.003954, 10
4.740558, 7.962754, 10
4.819777, 7.921886, 10
4.898591, 7.881357, 10
4.977002, 7.841173, 10
5.055016, 7.801336, 10
5.132634, 7.761846, 10
5.209861, 7.722699, 10
5.286700, 7.683891, 10
5.363154, 7.645414, 10
5.439227, 7.607260, 10
5.514921, 7.569418, 10
5.590240, 7.531875, 10
5.665186, 7.494618, 10
5.739762, 7.457633, 10
5.813971, 7.420904, 10
5.887815, 7.384413, 10
5.961297, 7.348144, 10
6.034418, 7.312078, 10
6.107180, 7.276196, 10
6.179584, 7.240478, 10
6.251633, 7.204905, 10
6.323328, 7.169455, 10
6.394669, 7.134109, 10
6.465657, 7.098844, 10
6.536294, 7.063640, 10
6.606579, 7.028475, 10
6.676512, 6.993327, 10
6.746094, 6.958176, 10
6.815324, 6.922998, 10
6.884201, 6.887774, 10
6.952726, 6.852480, 10
7.020897, 6.817097, 10
7.088713, 6.781602, 10
7.156173, 6.745976, 10
7.223275, 6.710198, 10
7.290017, 6.674247, 10
7.356398, 6.638106, 10
7.422416, 6.601754, 10
7.488068, 6.565174, 10
7.553351, 6.528349, 10
7.618264, 6.491261, 10
7.682803, 6.453897, 10
7.746965, 6.416241, 10
7.810748, 6.378280, 10
7.874148, 6.340003, 10
7.937162, 6.301400, 10
7.999787, 6.262463, 10
8.062019, 6.223185, 10
8.123854, 6.183561, 10
8.185290, 6.143591, 10
8.246323, 6.103274, 10
8.306949, 6.062613, 10
8.367165, 6.021616, 10
8.426968, 5.980291, 10
8.486354, 5.938651, 10
8.545322, 5.896714, 10
8.603867, 5.854499, 10
8.661987, 5.812033, 10
8.719680, 5.769343, 10
8.776945, 5.726465, 10
8.833779, 5.683438, 10
8.890182, 5.640307, 10
8.946154, 5.597121, 10
9.001693, 5.553936, 10
9.056801, 5.510815, 10
9.111465, 5.466339, 10
9.165632, 5.416769, 10
9.219232, 5.359982, 10
9.272195, 5.296297, 10
9.324455, 5.226029, 10
9.375950, 5.149485, 10
9.426620, 5.066959, 10
9.476407, 4.978729, 10
9.525258, 4.885055, 10
9.573119, 4.786170, 10
9.619956, 4.683662, 10
9.665769, 4.581264, 10
9.710581, 4.481212, 10
9.754415, 4.383471, 10
9.797295, 4.287994, 10
9.839243, 4.194728, 10
9.880279, 4.103611, 10
9.920424, 4.014574, 10
9.959700, 3.927543, 10
9.998124, 3.842436, 10
10.035716, 3.759167, 10
10.072492, 3.677645, 10
10.108470, 3.597778, 10
10.143665, 3.519468, 10
10.178091, 3.442619, 10
10.211762, 3.367131, 10
10.244691, 3.292905, 10
10.276890, 3.219844, 10
10.308368, 3.147849, 10
10.339137, 3.076827, 10
10.369203, 3.006685, 10
10.398577, 2.937332, 10
10.427264, 2.868682, 10
10.455270, 2.800652, 10
10.482602, 2.733162, 10
10.509263, 2.666140, 10
10.535258, 2.599512, 10
10.560590, 2.533214, 10
10.585262, 2.467183, 10
10.609276, 2.401363, 10
10.632633, 2.335699, 10
10.655334, 2.270145, 10
10.677381, 2.204654, 10
10.698773, 2.139188, 10
10.719510, 2.073711, 10
10.739592, 2.008189, 10
10.759018, 1.942595, 10
10.777787, 1.876904, 10
10.795898, 1.811094, 10
10.813349, 1.745146, 10
10.830140, 1.679046, 10
10.846267, 1.612780, 10
10.861731, 1.546339, 10
10.876528, 1.479715, 10
10.890657, 1.412902, 10
10.904116, 1.345898, 10
10.916903, 1.278701, 10
10.929016, 1.211313, 10
10.940453, 1.143734, 10
10.951213, 1.075969, 10
10.961293, 1.008023, 10
10.970692, 0.939902, 10
10.979408, 0.871614, 10
10.987440, 0.803167, 10
10.994786, 0.734571, 10
11.001444, 0.665835, 10
11.007414, 0.596972, 10
11.012694, 0.527992, 10
11.017283, 0.458908, 10
11.021180, 0.389732, 10
11.024398, 0.321802, 10
11.026984, 0.258603, 10
11.029007, 0.202298, 10
11.030536, 0.152905, 10
11.031641, 0.110434, 10
11.032390, 0.074894, 10
11.032852, 0.046292, 10
11.033099, 0.024633, 10
11.033198, 0.009918, 10
11.033219, 0.002148, 10
11.033219, 0.000000, 10
