0.000050, 0.010000, 10
0.000118, 0.006753, 10
0.000430, 0.031257, 10
0.000986, 0.055565, 10
0.001854, 0.086814, 10
0.003104, 0.124999, 10
0.004805, 0.170113, 10
0.007026, 0.222145, 10
0.009837, 0.281083, 10
0.013306, 0.346909, 10
0.017468, 0.416136, 10
0.022321, 0.485279, 10
0.027864, 0.554326, 10
0.034096, 0.623264, 10
0.041017, 0.692080, 10
0.048625, 0.760765, 10
0.056918, 0.829306, 10
0.065895, 0.897695, 10
0.075554, 0.965921, 10
0.085894, 1.033977, 10
0.096912, 1.101855, 10
0.108608, 1.169550, 10
0.120978, 1.237057, 10
0.134022, 1.304374, 10
0.147737, 1.371497, 10
0.162121, 1.438428, 10
0.177173, 1.505169, 10
0.192890, 1.571723, 10
0.209271, 1.638096, 10
0.226314, 1.704298, 10
0.244018, 1.770338, 10
0.262380, 1.836231, 10
0.281400, 1.901993, 10
0.301076, 1.967644, 10
0.321408, 2.033207, 10
0.342396, 2.098707, 10
0.364037, 2.164176, 10
0.386334, 2.229645, 10
0.409285, 2.295154, 10
0.432893, 2.360743, 10
0.457157, 2.426459, 10
0.482081, 2.492351, 10
0.507666, 2.558475, 10
0.533914, 2.624889, 10
0.560831, 2.691656, 10
0.588419, 2.758846, 10
0.616685, 2.826529, 10
0.645633, 2.894783, 10
0.675269, 2.963688, 10
0.705603, 3.033328, 10
0.736641, 3.103792, 10
0.768392, 3.175169, 10
0.800868, 3.247555, 10
0.834078, 3.321044, 10
0.868036, 3.395735, 10
0.902753, 3.471726, 10
0.938244, 3.549116, 10
0.974524, 3.628003, 10
1.011609, 3.708485, 10
1.049516, 3.790657, 10
1.088262, 3.874611, 10
1.127866, 3.960436, 10
1.168348, 4.048218, 10
1.209729, 4.138033, 10
1.252028, 4.229957, 10
1.295269, 4.324053, 10
1.339472, 4.420383, 10
1.384662, 4.518995, 10
1.430862, 4.619932, 10
1.478094, 4.723228, 10
1.526346, 4.825236, 10
1.575568, 4.922167, 10
1.625706, 5.013803, 10
1.676705, 5.099899, 10
1.728507, 5.180188, 10
1.781051, 5.254385, 10
1.834273, 5.322191, 10
1.888106, 5.383296, 10
1.942479, 5.437381, 10
1.997321, 5.484127, 10
2.052593, 5.527177, 10
2.108296, 5.570330, 10
2.164431, 5.613522, 10
2.220998, 5.656693, 10
2.277996, 5.699791, 10
2.335424, 5.742766, 10
2.393279, 5.785577, 10
2.451561, 5.828186, 10
2.510267, 5.870560, 10
2.569393, 5.912672, 10
2.628938, 5.954498, 10
2.688899, 5.996020, 10
2.749271, 6.037222, 10
2.810052, 6.078092, 10
2.871238, 6.118623, 10
2.932826, 6.158809, 10
2.994813, 6.198647, 10
3.057194, 6.238139, 10
3.119967, 6.277287, 10
3.183128, 6.316097, 10
3.246674, 6.354575, 10
3.310601, 6.392730, 10
3.374907, 6.430574, 10
3.439588, 6.468118, 10
3.504642, 6.505375, 10
3.570065, 6.542361, 10
3.635856, 6.579092, 10
3.702012, 6.615583, 10
3.768530, 6.651853, 10
3.835410, 6.687919, 10
3.902648, 6.723802, 10
3.970243, 6.759520, 10
4.038194, 6.795094, 10
4.106499, 6.830544, 10
4.175158, 6.865891, 10
4.244170, 6.901156, 10
4.313533, 6.936360, 10
4.383249, 6.971525, 10
4.453315, 7.006673, 10
4.523734, 7.041824, 10
4.594504, 7.077001, 10
4.665626, 7.112226, 10
4.737101, 7.147519, 10
4.808930, 7.182902, 10
4.881114, 7.218397, 10
4.953654, 7.254022, 10
5.026552, 7.289800, 10
5.099810, 7.325750, 10
5.173429, 7.361891, 10
5.247411, 7.398242, 10
5.321759, 7.434821, 10
5.396476, 7.471646, 10
5.471563, 7.508732, 10
5.547024, 7.546096, 10
5.622861, 7.583751, 10
5.699079, 7.621710, 10
5.775678, 7.659986, 10
5.852664, 7.698587, 10
5.930040, 7.737523, 10
6.007808, 7.776800, 10
6.085972, 7.816422, 10
6.164536, 7.856390, 10
6.243503, 7.896705, 10
6.322876, 7.937364, 10
6.402660, 7.978359, 10
6.482857, 8.019682, 10
6.563470, 8.061319, 10
6.644503, 8.103254, 10
6.725957, 8.145467, 10
6.807836, 8.187931, 10
6.890143, 8.230618, 10
6.972878, 8.273493, 10
7.056043, 8.316517, 10
7.139639, 8.359645, 10
7.223667, 8.402828, 10
7.308128, 8.446009, 10
7.393019, 8.489128, 10
7.478317, 8.529786, 10
7.563934, 8.561724, 10
7.649743, 8.580879, 10
7.735612, 8.586933, 10
7.821408, 8.579569, 10
7.906993, 8.558483, 10
7.992226, 8.523379, 10
8.076966, 8.473978, 10
8.161066, 8.410024, 10
8.244379, 8.331280, 10
8.326779, 8.239974, 10
8.408203, 8.142373, 10
8.488627, 8.042426, 10
8.568029, 7.940169, 10
8.646385, 7.835647, 10
8.723674, 7.728915, 10
8.799875, 7.620034, 10
